game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
KAI X DRE 21-09-2016;;;-5;9;12;9;22;15;-13;-5;78;40;-32;-5;-4;4;-6;-5;-2;-2;-3;-8;-6;-10;-1.0;-2;-7;-15;-10;-12;-19;-12;-12;-9;-6;3.0;-4;14;5;-7;-3;-3;;-4;-2;-11;-17;2;-15;-34;30;-11;-26;-20;70;22;3;-6;9;-1;-10;-5;-8;-9;-11;35;11;11;6;7;-62;-27;-16;-11;-2;1;-2;-1;39;16;11;3;-42;-23;-18;-16;-5;-31;-19;59;27;3;15;;;;;;
AUE X ARM 21-09-2016;;;1;4;9;47;78;53;33;26;14;6;4;1;4;43;27;47;29;19;10;7;-4;42;7.0;31;25;41;47;31;65;35;-19;12;7;1.0;3;3;-34;42;50;2;5.0;-2;3;-82;-49;22;-31;-15;-11;-2;43;22;75;12;10;10;4;13;5;8;2;-8;-32;-16;-7;43;60;4;80;90;50;25;21;13;8;9;9;13;23;41;26;42;26;17;4;9;-3;7;6;16;10;0.0;;;;;
WKI X UNB 21-09-2016;;;-6;-6;45;28;22;33;14;4;27;15;7;-8;14;8;2;6;3;-1;-1;-45;-23;-14;5.0;-9;-11;-9;-6;-4;-48;-29;-17;35;13;-1.0;10;15;13;4;-26;-14;5.0;-6;-9;-7;19;-35;7;3;21;11;4;1;-2;-2;-7;39;-21;24;8;3;31;19;10;35;49;21;6;-7;3;-1;-3;5;1;59;29;22;11;6;-15;-6;5;-1;5;-76;-44;-27;-16;-11;25;-14;-1;-25.0;;;;;
H96 X KAR 21-09-2016;;;1;37;22;13;3;12;1;1;1;1;1;-5;11;37;52;12;7;4;-15;-4;2;-9;-2.0;-9;7;-4;12;12;3;2;17;-19;-4;-5.0;-1;2;2;-4;2;22;-20.0;18;12;2;6;6;-30;-16;-9;-5;31;13;8;-30;-19;-13;6;-2;-1;31;24;14;48;28;20;11;12;79;-32;-23;-11;-18;-78;-46;-26;-15;-12;-2;47;1;31;23;14;3;-5;6;-5;-41;-24;29;36;-20.0;;;;;
STP X MUN 22-09-2016;;;-1;-6;-4;20;18;5;7;3;75;44;26;-20;-61;-57;-40;-24;-19;-7;-2;-42;30;7;25.0;3;-6;-1;-3;-33;-25;-10;-2;-7;5;7.0;-6;-33;30;9;-6;-1;-35.0;-6;-5;-5;-24;53;-56;-39;24;4;-7;-12;-7;-37;-19;-12;31;9;-12;-5;4;29;14;2;-32;-19;-20;14;-93;-57;-37;-18;49;38;96;56;-76;-34;-51;-22;-19;-12;4;60;55;31;23;7;-1;-21;-7;40.0;;;;;
EBR X DUS 23-09-2016;;;1;4;7;53;-41;-47;28;-12;-13;-12;-1;-1;-4;88;49;24;8;-11;-20;-12;-2;10;-40.0;80;42;4;77;34;19;11;2;-4;-2;-54.0;-2;40;22;3;-21;-25;30.0;5;27;16;-11;-32;-1;-1;-12;-52;-15;-49;-34;-14;-5;-9;-19;5;6;3;2;-6;5;6;-6;-60;-35;-6;-16;-10;-5;5;8;74;39;-31;40;-76;10;-67;-49;-22;-21;-2;-6;-1;-1;-1;5;7;7;25.0;;;;;
FUR X SAN 23-09-2016;;;1;67;41;28;17;26;18;6;44;31;23;1;24;15;-25;31;12;-40;-18;26;8;-5;-5.0;9;6;-25;-12;-6;-3;-1;2;-5;-45;-26.0;-31;-17;-59;-69;-32;-17;;-9;-6;1;36;-15;16;16;11;8;-4;2;-29;-15;-8;-3;-18;32;51;76;46;29;16;28;15;40;20;-50;8;4;79;26;22;19;12;2;4;-4;-29;1;1;1;6;10;12;-9;6;3;2;61;7;-75.0;;;;;
BOC X STU 23-09-2016;;;-10;41;-24;7;2;-6;7;9;6;4;-4;-5;2;-4;-1;-4;-6;-7;-6;-1;-2;-33;-2.0;-16;-16;-12;33;15;12;5;-23;-35;-18;7.0;-13;-44;-26;-21;-40;-25;;-14;-5;3;9;8;-8;3;28;24;11;10;3;-8;-81;-50;72;-27;-23;-20;-13;-10;-8;23;4;-3;3;48;-6;-4;-8;-5;-9;-6;4;-1;49;48;30;100;59;94;86;49;22;12;-41;-26;-11;68;29;-10.0;;;;;
HEI X KAI 24-09-2016;;;1;-13;-6;-3;-6;31;16;10;6;-40;-18;30;-10;76;46;30;13;8;1;6;3;7;93.0;4;8;9;6;-49;-26;-59;-34;-19;32;56.0;54;36;22;19;10;9;0.0;2;-4;2;2;29;-44;-24;-18;-4;-1;-4;7;79;42;21;-20;14;-29;-86;-50;-38;-26;-32;-48;-32;-37;-2;-20;-14;-5;32;12;6;18;10;8;4;-6;2;19;46;26;10;5;1;21;42;56;-23;34;-5.0;;;;;
KAR X AUE 24-09-2016;;;31;-53;-31;-22;-13;-18;-2;6;7;5;-20;18;21;31;13;8;11;5;2;-5;-21;-17;11.0;-10;-5;-7;-1;2;1;6;-9;-1;-5;7.0;-2;2;1;1;2;-29;0.0;-21;42;18;12;9;6;-14;-16;-53;-30;-11;-43;-13;32;17;-5;11;11;7;3;23;20;8;6;45;27;-5;22;10;12;6;35;22;15;86;83;49;-62;71;44;-33;43;26;14;5;83;53;38;-31;28;-15.0;;;;;
MUN X H96 25-09-2016;;;1;-65;-40;-25;-10;-2;2;-47;-27;40;17;4;5;6;-6;-9;-11;-6;5;10;6;-61;1.0;-38;-28;-18;-21;-13;-7;25;61;32;29;-7.0;56;31;19;6;2;-1;-20.0;-1;4;1;-7;-94;-14;-9;-12;-8;-5;-3;-3;4;5;-7;-47;-2;-2;29;4;-37;-20;-33;-100;-70;-40;-29;-25;-19;-5;-9;-1;-11;10;50;29;11;-23;6;2;-7;-5;-8;5;5;-76;-44;-31;-19;-19;-10.0;;;;;
ARM X NUR 25-09-2016;;;-1;-11;-2;-5;6;32;-30;-11;-1;-1;-2;-1;-10;-5;21;14;13;-45;-46;-39;-34;-51;6.0;-27;25;6;4;14;8;2;31;23;7;-5.0;-6;5;24;88;52;-6;-5.0;30;14;7;7;6;13;-7;-76;-76;-52;-53;-27;-32;-23;-14;2;-8;-36;-11;-7;4;4;2;-2;-1;-22;-40;-14;-33;-15;-9;-9;-1;-31;-23;-14;-8;-33;-1;-1;-96;-56;-34;-16;-85;-44;60;14;-19;12;-10.0;;;;;
DRE X WKI 25-09-2016;;;-5;-12;-10;38;39;19;-48;-18;-11;-10;38;100;23;19;22;9;3;2;7;4;23;14;71.0;9;16;40;23;14;9;5;1;1;1;52.0;-5;11;36;2;-30;-42;;-21;-6;5;2;35;-71;-36;-48;-24;-15;30;18;-91;80;23;25;15;8;-26;-10;-2;10;-16;-25;-11;-8;5;35;22;18;-71;-26;-14;-4;5;-31;-14;29;17;10;36;30;19;21;8;-39;-40;-48;-43;-23;10.0;;;;;
UNB X STP 26-09-2016;;;31;-1;32;20;87;53;27;15;9;-4;-1;18;7;9;6;10;6;-5;-5;6;1;6;17.0;34;16;10;-60;-31;-25;-9;-4;42;30;6.0;49;29;92;52;31;12;;7;-4;-1;-4;4;32;18;12;8;-19;-38;-16;-13;-16;-2;-29;-4;-5;-1;-28;-16;-7;12;25;-39;-11;-15;-11;36;16;13;-24;-3;6;1;-19;-12;-8;-7;-8;-100;-89;-41;36;7;16;5;3;-3;11;-5.0;;;;;
NUR X UNB 30-09-2016;;;1;-52;-36;-41;-30;-12;20;-31;-42;-30;-18;-1;-18;-49;-32;-13;11;31;12;7;9;-10;20.0;-45;-25;-15;-9;-9;-7;-34;-20;-6;-3;35.0;16;10;-20;-28;-16;-30;80.0;-17;-7;-6;-6;-31;38;79;4;-3;38;87;85;100;58;34;-11;13;2;-4;-24;-57;-34;-26;-46;-26;-13;-12;-8;-35;-14;-4;-8;5;1;-26;-16;-70;-14;-42;-21;-16;-10;75;42;-41;-9;-6;-5;-91;-3;-20.0;;;;;
AUE X BOC 30-09-2016;;;20;-4;5;20;87;51;-76;-67;-41;-25;-20;11;-7;10;9;24;44;56;37;21;15;16;-76.0;11;55;2;-21;-8;-1;10;4;23;12;-36.0;1;-1;-46;-34;-61;-7;;10;-6;-82;-66;95;-2;-28;-12;-2;-1;-4;4;20;5;-27;31;-14;-50;-52;-26;-15;-10;-4;-22;-14;-9;23;-6;-79;-41;40;-11;-31;-34;-21;-11;35;19;13;8;-6;-1;-14;-8;60;31;3;1;5;-11;-85.0;;;;;
SAN X DRE 30-09-2016;;;1;27;17;6;-50;-34;61;100;60;40;25;1;61;27;-24;-13;-7;-7;-12;-4;-1;1;16.0;6;-4;6;-4;1;1;1;6;10;37;41.0;22;14;9;36;50;1;50.0;-4;-1;1;6;-39;4;9;11;2;-29;-20;-46;-22;-11;-3;-7;41;21;18;-79;-44;-48;-27;36;18;17;-8;42;26;13;14;9;-14;-10;-35;-20;-36;76;-24;-18;-7;-3;1;-9;-83;-38;-7;6;40;1;5.0;;;;;
DUS X KAR 01-10-2016;;;1;6;-4;-3;-31;42;9;7;10;9;3;1;3;3;2;-6;-2;-42;-5;5;-11;-5;1.0;-1;-2;-2;20;40;-31;5;75;12;4;30.0;9;5;5;3;6;-6;-5.0;-8;-25;-15;-84;43;-45;-25;-18;-5;-10;-3;-1;26;20;-30;26;-4;-1;-2;-1;2;21;-30;-9;-9;6;17;6;5;-5;1;21;17;16;15;9;5;16;3;2;-5;-1;1;6;3;12;12;-35;3;-11;5.0;;;;;
H96 X STP 01-10-2016;;;31;-22;-11;32;16;33;1;2;2;16;9;24;8;11;13;8;11;8;25;46;28;53;20.0;32;19;10;2;2;5;8;-5;1;5;13.0;63;97;53;-60;-21;-17;;-9;6;4;8;8;-20;-9;-8;8;-28;-11;-9;-2;13;46;-9;49;2;18;23;8;6;8;-8;-5;3;-2;3;23;12;10;13;15;85;53;34;22;-5;-19;32;14;5;-4;17;9;12;4;4;-31;22;95.0;;;;;
HEI X EBR 02-10-2016;;;-1;12;7;10;7;25;45;28;17;36;1;7;-30;-46;-21;-13;-5;2;8;25;90;48;10.0;23;13;11;1;1;-45;46;5;3;36;8.0;-31;-11;-6;-4;45;20;-5.0;-1;11;1;35;1;21;7;9;25;13;22;44;71;40;64;32;67;33;21;37;19;14;9;-30;-21;-19;20;-13;-9;-24;-45;-28;-18;-87;-41;59;40;13;-32;-37;-23;-39;-56;-21;31;37;24;11;9;11;50.0;;;;;
KAI X ARM 02-10-2016;;;-5;-40;33;17;12;11;6;8;6;6;-48;-1;-23;-12;-4;3;5;10;53;4;4;55;7.0;34;-48;-18;-8;-6;-1;-23;-9;-25;-94;4.0;-61;-34;-20;-15;-2;21;;11;-60;-90;-52;3;-31;-12;-7;6;9;56;34;21;18;11;3;9;6;4;3;52;27;17;17;91;82;4;50;46;23;4;-4;-30;-22;-11;-5;-1;9;3;-29;-14;-6;-2;2;-29;-14;-6;-32;-28;-12;-30.0;;;;;
WKI X MUN 02-10-2016;;;-6;-2;-4;20;34;20;1;-1;-2;-8;-45;-8;-77;-41;-30;-18;-13;5;-1;75;18;20;-5.0;11;11;-1;6;2;-2;-31;-25;-12;-13;-8.0;49;-42;-10;-7;-5;-47;-30.0;-29;-13;9;8;20;12;10;4;5;36;19;14;5;-44;-26;32;-14;-12;-16;-5;-2;1;-4;-10;-10;-10;-21;-30;-41;-68;-44;-19;-14;36;9;-22;-11;10;-28;-40;-45;44;9;10;6;8;-12;-7;-6;-41;-5.0;;;;;
STU X FUR 03-10-2016;;;1;2;-5;6;3;2;7;5;3;2;-5;75;-29;-15;-7;-2;3;99;61;38;29;49;45.0;19;8;12;48;78;44;28;28;16;37;8.0;24;16;11;13;7;51;0.0;-3;3;-23;-6;80;-1;3;7;8;1;2;-3;3;32;-58;48;-15;-7;-2;8;8;6;5;5;4;4;29;4;9;7;-28;-6;-2;-10;-9;-1;-4;18;-6;77;45;28;19;13;4;4;-29;-13;13;-6;;;;;;
ARM X WKI 14-10-2016;;;1;-6;-5;-2;-20;-33;-19;-15;-8;-2;-4;6;-6;-2;2;32;19;12;-10;11;-5;-35;4.0;-15;-7;-4;-2;-5;6;-5;11;5;-20;-14.0;-9;-4;-2;-1;1;41;40.0;1;9;49;33;-5;18;24;-22;49;38;26;93;66;39;26;42;19;4;-2;-2;4;5;2;-2;4;3;27;3;4;-4;2;2;3;3;64;34;17;12;11;3;-75;-42;-28;-15;-7;23;15;-19;-29;2;25.0;;;;;
STP X AUE 14-10-2016;;;-6;-6;-8;-45;-21;-13;-8;-4;-6;-8;-5;-33;-8;35;17;10;5;-6;5;-6;5;-41;-20.0;-33;-21;30;13;10;5;2;40;21;-41;75.0;-92;-35;30;1;-6;-6;0.0;-1;-1;-2;-2;36;14;6;7;-7;29;9;4;1;-2;9;26;3;-2;-42;-30;-19;-7;4;-7;-2;-2;12;-28;-13;-8;-5;-4;5;-26;-9;-1;-1;2;-2;-6;-4;-23;-24;-15;-9;-1;-1;-1;5;-6;-70.0;;;;;
BOC X SAN 14-10-2016;;;-1;-25;-14;-8;-4;1;5;3;2;2;-25;6;-48;-19;31;11;-15;6;-20;-13;-12;-6;-5.0;-79;-45;-32;-18;-11;91;52;31;19;-40;1.0;-18;-6;6;1;-5;-30;0.0;31;7;2;9;-4;11;7;13;41;27;14;-72;-34;-19;-8;-2;99;100;85;49;27;8;-1;-2;-22;-14;-1;19;5;-11;-34;-21;-9;-6;4;1;-1;-5;-36;-22;-19;-17;-16;-13;-13;-8;4;29;-52;16;0.0;;;;;
DRE X STU 15-10-2016;;;1;-1;-1;-1;-1;-21;-13;-3;-2;-7;20;-1;4;-6;-42;-20;-9;-10;-10;6;1;1;-5.0;1;6;3;62;7;4;2;11;2;74;-9.0;44;26;100;71;37;76;-20.0;40;27;45;31;-16;12;1;-6;-11;-2;-2;5;1;-1;-1;-10;-1;5;6;42;14;2;10;35;17;10;-6;71;36;24;13;82;24;-41;75;34;19;-4;12;5;5;-1;-41;-29;-17;-11;-6;-1;-2;-1;;;;;;
FUR X HEI 15-10-2016;;;-5;2;-5;-1;1;21;-75;-41;-24;-19;-87;-12;-51;-29;-22;-7;1;-30;-16;10;40;18;-2.0;13;7;3;5;2;1;-6;-2;-1;-21;-5.0;-12;-12;-2;-1;-1;10;-5.0;5;24;16;11;-3;-39;-7;-4;-11;-10;-1;-20;-10;-14;27;-6;12;10;27;18;15;15;-24;-3;32;20;-2;15;14;16;16;13;1;-27;-7;-1;1;6;1;3;7;5;-29;-4;-1;1;1;-4;2;1;5.0;;;;;
UNB X H96 16-10-2016;;;1;26;4;8;35;22;62;38;23;12;8;6;1;21;13;3;3;7;3;-5;-9;-4;-5.0;7;3;3;8;11;7;5;9;11;2;1.0;7;95;57;65;35;-34;45.0;-18;-5;-3;-1;1;27;41;19;-40;-16;-11;-8;-4;1;1;6;1;1;-30;-16;51;-80;-37;-19;-6;-12;9;6;-5;-29;-22;-12;-6;76;15;30;18;1;81;43;29;11;37;12;13;13;4;6;-5;-10;-50.0;;;;;
MUN X DUS 16-10-2016;;;1;-33;-21;34;24;18;10;-7;-9;-7;-6;-19;39;39;22;11;-7;-79;-50;-81;-19;-7;-19.0;7;1;6;23;15;10;-74;-37;-27;-14;-10.0;-1;71;44;28;23;-29;;-11;-5;27;15;-10;13;50;32;45;24;21;12;34;51;28;-10;18;13;-8;3;33;21;35;100;65;39;-78;35;52;26;58;35;21;11;7;2;52;-47;37;97;74;45;18;6;1;-20;-11;41;-45;16;30.0;;;;;
KAR X NUR 16-10-2016;;;1;-48;-34;-16;-14;-37;-21;-43;-32;-19;-5;-22;4;6;8;-7;-1;-2;14;6;-21;-10;-38.0;30;-16;-22;-32;-19;-9;40;11;18;70;-23.0;65;30;23;12;7;7;;-21;-9;-6;-4;-10;-2;10;5;3;41;44;25;15;-51;-17;-7;-17;-90;-100;-50;-30;30;7;-21;-82;-49;-8;-27;-11;-5;1;10;30;47;67;44;25;-24;12;4;-1;-1;-1;-1;-1;30;21;12;-45;11;-80.0;;;;;
EBR X KAI 17-10-2016;;;1;12;22;15;20;44;23;30;25;21;87;20;54;33;21;19;8;7;6;-4;2;-4;12.0;2;2;7;46;14;14;10;37;20;14;12.0;4;4;1;7;6;-9;0.0;-3;2;2;27;14;28;18;42;31;21;12;7;2;1;1;40;35;20;47;23;13;10;11;4;2;1;24;5;33;49;29;17;10;33;17;10;11;26;1;6;13;14;9;7;5;3;7;10;18;47;25.0;;;;;
WKI X KAR 21-10-2016;;;1;16;14;8;2;1;4;-76;-43;-21;-18;-1;-6;6;-11;5;-1;-1;-1;-1;-1;-10;20.0;-6;-4;-7;-4;-1;1;1;5;3;-5;16.0;-6;-3;-2;-1;-5;11;;4;9;11;3;4;2;2;2;-29;-34;-19;-10;7;33;-34;7;-6;-2;7;-19;-12;7;2;-38;-100;-66;3;-43;-4;17;-19;7;14;-29;-15;24;37;20;19;37;10;-7;-9;-7;-17;-4;-2;-1;11;30;-10.0;;;;;
DUS X ARM 21-10-2016;;;1;-14;-47;-27;-20;-15;-7;2;2;6;5;1;79;48;29;38;28;16;40;34;24;29;6.0;12;6;18;86;45;28;-20;-2;-6;-7;5.0;-64;-36;-15;-8;-9;1;-5.0;1;1;1;1;4;10;6;-5;1;6;-5;-1;-50;-29;-12;3;11;1;4;33;24;13;8;7;80;55;2;40;57;36;18;88;49;-28;3;4;3;7;23;16;10;-44;-21;-18;-15;-13;-53;-30;-4;-12;;;;;;
STU X MUN 21-10-2016;;;-1;31;37;17;-56;-34;-31;-20;-12;95;24;-1;19;21;11;-46;-25;-16;-11;-2;6;12;-30.0;12;6;-6;-7;-5;-9;-86;-31;-24;30;-18.0;8;10;23;8;2;5;-5.0;-1;4;-2;-12;-16;-42;-26;-17;-11;-7;-7;9;1;-2;34;75;19;14;7;8;11;5;52;10;5;6;33;33;15;39;17;4;29;16;12;6;13;16;100;61;40;23;47;20;11;-6;-41;-32;44;-14;0.0;;;;;
HEI X DRE 22-10-2016;;;-1;-11;-2;-6;-3;-2;5;-1;-6;15;10;-1;10;5;42;23;12;31;47;24;13;7;-1.0;-61;-37;-28;-18;-17;-12;-8;-5;-4;4;-1.0;-2;-2;29;15;7;-7;-30.0;4;4;5;2;-1;-5;-16;-9;-5;-7;-9;-48;-28;-26;-50;-6;-64;-39;-28;-20;-19;-43;-30;-17;-19;-15;-44;-31;-22;-18;-44;-28;-17;-17;-12;-11;-4;-27;-9;-37;-19;-63;-44;-28;-16;-12;-5;-5;-17;3;40.0;;;;;
SAN X STP 22-10-2016;;;1;-4;6;3;-5;1;-10;-4;-2;-4;-2;-5;1;-5;6;-20;-9;6;1;71;14;9;-7.0;-30;-13;-41;-11;-5;2;1;4;3;43;11.0;21;19;2;2;2;1;75.0;2;2;-3;8;3;6;6;6;16;12;4;5;5;5;75;-5;47;30;15;12;-28;-12;-34;-17;-3;2;-5;14;53;34;96;58;40;2;2;-2;2;-1;2;-34;-17;-38;-16;-13;-3;2;8;1;1;2;-5.0;;;;;
NUR X H96 23-10-2016;;;1;-7;-53;-90;-65;-37;-26;-40;-23;-6;-2;1;12;84;46;23;20;7;2;1;1;5;6.0;3;2;1;-30;-17;-15;-38;-22;-11;21;5.0;13;5;8;10;14;1;-40.0;5;3;-29;22;79;9;6;5;1;-4;-1;-4;7;-4;2;47;-4;2;2;-4;2;1;2;-29;-14;-12;29;-16;-2;2;-3;-18;-18;-14;-6;23;4;-29;15;6;15;15;11;-14;-23;-13;-47;-87;-5;-49;-5.0;;;;;
EBR X FUR 23-10-2016;;;-1;-31;-23;-15;-9;-1;-1;-1;-1;-1;-61;5;-37;-23;-9;-1;32;13;7;3;-21;-9;61.0;5;15;10;10;7;6;10;3;3;34;65.0;42;27;53;42;28;6;45.0;-27;44;22;47;28;31;24;10;9;52;34;24;23;47;100;21;61;33;-49;-13;27;74;46;42;71;42;11;32;50;66;87;53;52;30;12;5;4;-6;3;3;-9;-46;-21;-5;-6;-31;-24;-13;5;2;-5.0;;;;;
AUE X UNB 23-10-2016;;;-1;9;-35;-13;91;47;33;23;59;29;17;5;85;51;27;17;5;-6;-3;-6;-2;21;2.0;42;26;26;11;6;-5;6;7;5;8;-5.0;6;-10;-78;-40;-23;1;-20.0;-30;-11;-5;-2;-1;2;-4;37;26;32;15;35;19;22;13;1;39;22;14;9;-74;-46;-66;-33;-23;-7;-39;7;10;6;5;4;2;91;50;30;23;-23;14;2;-75;-42;-19;-10;-5;22;14;8;21;1;0.0;;;;;
KAI X BOC 24-10-2016;;;6;-19;-1;2;-26;-9;-7;-3;2;-4;2;13;2;-29;-15;-12;32;15;27;2;-4;-2;43.0;62;30;15;85;52;27;16;10;1;6;26.0;4;-5;41;18;16;10;;6;6;9;-7;22;-7;-10;-8;-11;-53;-42;-76;-51;69;19;9;2;-6;-11;-20;-12;-1;-5;-7;-9;-10;11;-21;-17;-50;-34;-15;-13;70;44;16;4;35;1;-5;-10;-2;-2;-2;-8;-6;-5;-14;22;-2;0.0;;;;;
MUN X AUE 28-10-2016;;;-5;-1;-90;-49;-5;-4;4;80;46;35;24;-2;18;9;4;75;43;-32;29;14;-22;-86;6.0;-15;-12;-3;-1;-7;-4;-8;-46;-28;-42;23.0;-31;-14;9;19;91;58;-5.0;4;20;15;-27;19;79;43;27;-37;-6;-13;-87;-61;-87;-56;12;-37;-60;-64;-38;-21;-16;-5;16;-10;-9;-50;-14;-32;71;26;12;-10;-5;26;7;-35;-24;-17;-51;-38;-23;-12;-8;-27;-42;-25;-16;-10;74;5.0;;;;;
ARM X SAN 28-10-2016;;;1;13;70;42;23;14;38;-20;6;3;2;20;21;43;25;15;9;4;6;-5;1;1;2.0;21;8;6;-5;1;-5;6;7;5;4;1.0;3;-10;31;11;12;31;-5.0;19;52;37;23;1;17;16;28;22;34;16;15;8;36;26;-30;16;-9;1;2;2;1;-29;-55;-31;31;-18;7;7;8;5;-5;-1;6;13;38;19;26;17;20;12;5;24;89;53;37;23;22;14;1;-20.0;;;;;
DRE X EBR 28-10-2016;;;6;-5;-75;-45;-21;-12;-6;1;1;10;6;-5;59;36;27;16;10;32;20;12;18;51;6.0;29;17;6;3;6;3;7;35;21;18;-5.0;11;12;5;4;-5;-5;0.0;-5;-7;-4;10;1;29;12;2;-76;-44;-23;-13;-12;-22;-18;1;-11;-1;-1;-16;-2;-41;-54;-26;-14;76;10;22;-25;11;8;96;58;16;49;24;7;6;-55;-27;76;33;15;13;-65;-33;-19;-10;4;-11;-10.0;;;;;
UNB X DUS 29-10-2016;;;-1;16;-14;-5;22;5;5;-4;7;44;48;7;35;22;14;5;1;25;15;23;19;16;10.0;8;-25;-18;-31;-13;-13;-10;-6;21;80;7.0;53;22;13;6;-1;1;-5.0;1;8;3;4;26;16;12;40;22;26;62;-72;-15;14;-27;17;24;31;41;24;18;-9;7;2;-4;2;11;7;35;12;8;6;-39;-41;-42;-19;-10;8;22;48;26;16;16;4;2;22;14;39;36;25;35.0;;;;;
FUR X KAI 29-10-2016;;;-1;48;33;27;21;2;1;1;-25;-9;6;1;1;1;2;1;10;6;-5;-4;6;-5;-30.0;-6;-8;-10;-6;-8;-5;5;1;5;8;-17.0;4;2;-11;-25;-20;-6;-5.0;5;3;-3;-22;-9;-5;-81;-51;-32;-20;48;23;11;29;10;-5;-3;-8;33;12;-13;-10;-28;-41;-97;-79;-22;-79;-42;-36;-17;-9;-3;-3;-1;-6;-4;-5;-3;-2;-2;5;1;4;2;30;17;9;76;9;15.0;;;;;
H96 X WKI 30-10-2016;;;1;-6;-1;-6;5;-1;-6;-2;-1;-6;-43;1;-20;-12;-52;-30;-15;-84;-10;40;22;13;5.0;23;6;-5;6;2;-20;-10;6;1;-4;8.0;1;-4;-2;-1;1;1;-30.0;1;-2;-2;-2;9;-3;-3;-3;-2;20;16;30;48;29;91;-6;54;26;13;-45;-21;-17;-4;-7;76;44;-1;26;15;10;45;22;8;-5;1;31;22;5;8;35;26;8;4;-5;-8;-10;-10;-6;2;-3;10.0;;;;;
KAR X STU 30-10-2016;;;-1;-22;-90;-74;-43;-71;-13;-8;-4;49;9;25;2;20;31;13;3;-67;-40;-26;79;36;44.0;31;18;-21;-11;20;6;33;25;15;7;25.0;8;-21;-11;-12;-12;-13;;-6;-78;-55;-32;14;-18;-10;76;50;30;-65;-57;-34;26;8;18;9;3;12;5;3;-5;-65;-79;-86;-46;3;-26;-11;5;2;5;8;4;-31;-12;-7;-32;-5;-3;-6;-3;5;1;-76;-44;-26;-26;-19;-21;-20.0;;;;;
BOC X HEI 30-10-2016;;;-1;11;7;-5;-1;1;6;8;41;25;15;-5;-30;-11;-14;41;29;15;4;4;-3;7;5.0;4;84;51;62;38;24;15;10;10;7;-6.0;-34;-20;-15;-53;-29;-13;-40.0;2;-4;-6;-9;-8;-45;-22;-18;-10;-41;-21;-13;-32;-24;35;-5;8;4;4;2;-1;-1;-1;10;50;24;76;14;9;5;1;6;29;23;14;4;2;28;-4;36;24;15;9;1;-5;-3;-1;11;18;1;-70.0;;;;;
STP X NUR 31-10-2016;;;1;11;5;-7;-5;-3;-32;-15;-4;50;22;55;-96;-48;-60;-40;-19;40;-31;-4;-3;-2;33.0;-5;-35;-20;-11;-61;-31;-10;-1;6;12;19.0;-30;-13;-13;-2;41;-30;35.0;11;6;24;4;50;3;-40;-42;-24;-10;-3;-3;13;5;55;29;25;-28;-35;-17;-11;13;13;52;100;75;87;51;37;24;9;-40;-20;-12;-7;-3;1;51;36;22;3;-20;-59;-37;-16;-3;6;12;24;1;30.0;;;;;
HEI X KAR 04-11-2016;1.0;2016-11-04;4;-5;-36;-56;-37;-26;-17;-6;4;-27;-10;7;29;16;5;-10;-27;-22;-22;-19;-10;-100;44.0;-95;-51;36;13;-25;-7;76;40;23;16;31.0;-25;-11;-11;-11;-11;-19;25.0;59;28;-32;-12;19;-5;-6;-1;-29;-21;-22;-18;-16;-13;-42;23;25;6;-35;-16;-6;-9;6;-40;-26;-13;17;-5;42;22;15;55;-53;32;13;6;-2;2;-32;-21;-14;64;61;16;8;-7;-7;-7;-5;5;-35.0;2.0;15:30:00;1.0;KAR;HEI
AUE X NUR 04-11-2016;2.0;2016-11-04;-7;42;54;31;13;11;41;27;26;28;15;-9;-7;-36;-24;24;-23;-16;-12;-6;-9;-7;-17.0;-7;-7;-8;-1;39;19;7;1;-4;-4;-11.0;-1;-25;-19;26;-80;-41;-20.0;3;29;50;22;8;6;-12;-5;-3;2;7;7;11;8;6;-5;90;51;22;10;3;-6;-21;33;5;4;-5;3;3;1;1;1;1;6;4;-100;-57;-1;-33;-19;-11;1;1;1;-6;-8;-11;-6;36;-4;0.0;1.0;15:30:00;-1.0;NUR;AUE
