game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
BAH X SPO 2018-05-13;2;2018-05-13;10.0;-2;6;77.0;45;26;15;7;-1;30;21;5;17;-83;-96;-71;-45;-6;8;8;10;39;-6;10;-70;-31;-13;11;1;11;11;11;100;-6;62;47;33;18;1;30;0.0;-2.0;-27;-23;-15;-39;-11;-8;-30;-19;-10;31;18;16.0;13;11;-28;-7;-3;-4;-4;-9;-11;-17;-7;4;3;-26;5;52;26;15;-10;-2.0;-7;-6.0;-11;-8.0;-19;-32.0;-16;-7;-1;3;5.0;5.0;26.0;-47.0;34.0;-15;8;-50.0;2;17:00:00;0;SPO;BAH
CHA X FLA 2018-05-13;2;2018-05-13;-10.0;-3;-5;-26.0;-18;-4;-2;-31;-24;-20;-19;-12;19;6;14;9;71;36;32;49;29;28;-13;-27;-12;-16;-31;-20;-55;-32;-18;-9;-5;-13;20;15;12;-47;-16;-3;;8.0;-20;-15;-88;-15;-52;-34;-37;-29;-15;-67;-43;-22.0;-11;-5;26;2;-3;3;4;-7;34;21;12;1;70;15;33;14;7;-7;-11;-12.0;-12;-52.0;-36;-100.0;8;-56.0;-21;-2;7;5;-4.0;-5.0;-62.0;-46.0;-6.0;1;-2;65.0;3;17:00:00;1;FLA;CHA
COR X PAL 2018-05-13;0;2018-05-13;-6.0;13;-6;-38.0;-23;-12;-46;-50;-21;-8;5;-29;7;13;-33;-10;-2;-37;-18;-7;6;1;-13;-5;6;2;10;6;4;2;11;79;26;-3;12;5;-3;-8;-3;5;0.0;7.0;1;12;-9;30;-4;-30;-14;-6;3;3;6;6.0;-8;-5;89;-6;-7;-7;-7;-1;8;20;8;2;-7;42;-9;41;80;93;65;54.0;53;52.0;51;28.0;55;14.0;60;32;16;8;2.0;-10.0;-8.0;-7.0;-11.0;27;-56;20.0;1;17:00:00;1;PAL;COR
VAS X VIT 2018-05-13;3;2018-05-13;3.0;4;39;17.0;11;15;12;28;-42;-10;-3;3;4;4;11;14;13;13;13;12;17;11;4;7;5;-24;-6;6;1;5;40;33;20;10;100;76;38;16;9;35;-10.0;23.0;10;3;15;6;7;-2;5;8;19;66;44;30.0;22;11;-45;41;-32;-5;6;7;7;46;32;38;26;34;15;-70;-32;-14;11;-6.0;-31;-46.0;-17;-5.0;13;11.0;37;26;100;100;84.0;55.0;30.0;31.0;16.0;-7;12;-20.0;2;17:00:00;-1;VIT;VAS
SAN X PAR 2018-05-13;1;2018-05-13;10.0;9;59;43.0;26;21;29;20;17;13;10;9;8;7;26;20;11;10;10;8;14;12;9;46;-29;-4;4;4;24;18;18;13;10;8;3;1;4;-4;-90;-48;-5.0;-45.0;-21;106;55;10;26;17;7;-10;13;2;2;2.0;3;2;10;87;53;32;20;8;27;10;-75;-66;-45;11;29;-41;-15;-38;-23;-21.0;-11;70.0;33;56.0;17;30.0;14;9;-20;-4;-1.0;-32.0;-87.0;-49.0;-34.0;9;-5;-65.0;3;20:00:00;1;PAR;SAN
BOT X FLU 2018-05-14;1;2018-05-14;-10.0;-31;-23;-20.0;-41;-25;-25;-56;-54;-30;-22;-13;-54;-71;-42;-27;-17;20;22;96;51;-51;-20;-18;-41;-66;-44;-100;-62;-34;-17;-9;6;-8;6;5;-3;-4;-25;-34;-15.0;-41.0;-29;-22;-18;-1;-41;-20;-10;6;6;-39;-23;-18.0;-15;-13;4;-9;-9;-9;-44;113;43;34;-37;29;40;11;29;21;59;76;89;49.0;25;8.0;2;-5.0;-9;-23.0;-18;-16;-65;-53;-35.0;-25.0;-49.0;-30.0;-69.0;-9;-63;-25.0;2;21:00:00;1;FLU;BOT
CEA X AME 2018-05-14;2;2018-05-14;10.0;11;6;10.0;12;60;3;-2;-1;9;3;10;-27;-40;-21;-11;-5;-7;-9;-4;-1;-4;-41;-2;-85;-46;30;6;13;18;18;100;66;-14;37;19;-46;-33;-25;-21;-15.0;13.0;11;16;13;-8;17;53;35;24;18;14;9;14.0;42;34;34;99;63;86;53;35;16;15;6;9;1;11;-9;6;6;8;11;18.0;5;53.0;30;17.0;15;13.0;7;10;15;13;32.0;100.0;100.0;67.0;44.0;14;28;105.0;2;21:00:00;0;AME;CEA
CAM X CRU 2018-05-19;0;2018-05-19;10.0;23;46;50.0;5;30;18;8;-30;-7;6;13;6;8;13;13;13;13;9;7;10;22;14;19;17;53;59;42;8;-23;-16;-45;-31;16;-11;7;7;42;25;14;0.0;-26.0;-20;-22;22;11;11;14;15;60;34;-50;-74;-46.0;-44;-25;13;-4;-34;75;33;19;11;9;20;12;13;-23;8;5;37;28;22;23.0;15;48.0;24;15.0;-5;10.0;2;2;31;-31;-11.0;-34.0;-23.0;-13.0;-11.0;39;-6;70.0;1;17:00:00;1;CRU;CAM
FLA X VAS 2018-05-19;1;2018-05-19;-10.0;-24;-41;-17.0;-8;-2;115;63;41;23;-157;-8;-96;-72;-35;-13;-4;6;56;14;-61;-51;-69;-25;-13;-5;-50;-37;-20;-9;-3;4;30;-39;25;44;65;43;91;-3;-15.0;-24.0;-2;7;7;-19;15;15;15;15;14;38;23;-27.0;-15;-11;-7;-13;-32;-9;8;-1;4;8;3;5;7;4;8;9;14;-36;-12;24.0;42;28.0;43;8.0;-8;7.0;-2;-1;5;-6;-3.0;-2.0;-2.0;8.0;-28.0;-34;-5;10.0;1;20:00:00;0;VAS;FLA
PAL X BAH 2018-05-19;0;2018-05-19;-10.0;-27;28;31.0;16;5;5;-35;-19;-13;-4;-4;-4;-2;14;13;9;41;21;7;6;6;-1;4;26;13;30;91;50;-34;4;9;4;77;10;8;83;44;17;27;5.0;12.0;9;7;-24;47;-41;-18;-5;5;6;35;17;31.0;15;3;31;-6;-12;-12;-10;-14;-27;-19;-14;-12;-14;25;-14;-10;8;-33;-14;-3.0;30;40.0;31;23.0;-21;38.0;19;4;-6;5;-60.0;-100.0;-54.0;-27.0;-11.0;-6;10;30.0;3;22:00:00;1;BAH;PAL
VIT X CEA 2018-05-20;1;2018-05-20;10.0;32;23;7.0;11;13;22;-14;-5;-12;-10;6;-14;48;21;11;4;6;-47;-54;-7;-11;-35;-24;35;18;11;2;-5;-3;-7;-9;-55;-12;-35;27;24;-19;-7;-17;35.0;14.0;-7;-8;-11;7;-9;-9;-33;-28;-24;-17;-53;-33.0;-22;-15;27;-12;-7;-7;-12;-10;-8;-33;-22;-15;-12;16;-15;-4;3;8;5;-5.0;-70;-41.0;-24;-14.0;14;-6.0;-39;37;9;7;-48.0;68.0;-28.0;4.0;-1.0;9;4;0.0;2;12:00:00;1;CEA;VIT
AME X BOT 2018-05-20;0;2018-05-20;6.0;-17;-14;-18.0;-8;-4;46;29;6;-8;-4;9;-3;8;-5;-10;-9;-10;-11;-11;16;7;29;11;8;31;13;3;11;-50;-11;-6;-1;19;-14;-2;43;25;22;21;-35.0;8.0;11;13;14;13;15;14;4;28;18;6;8;4.0;-2;-2;9;29;18;9;8;23;14;6;2;4;-7;10;-31;-16;-37;-20;-9;-9.0;-11;-10.0;12;89.0;-27;53.0;36;6;-6;-13;-18.0;-16.0;-19.0;-36.0;-32.0;-16;-24;5.0;1;17:00:00;1;BOT;AME
PAR X GRE 2018-05-20;0;2018-05-20;-10.0;-7;-19;-9.0;-15;-13;-12;-15;-23;-20;-18;-11;-22;-13;-5;7;-33;-49;-36;-29;-25;-20;-12;-17;-7;-6;-7;-7;-8;-9;-9;17;2;-8;-39;-25;-18;-14;-12;-5;0.0;-7.0;-9;-10;-10;-1;-10;-15;-33;-24;-18;-15;-13;-10.0;-15;-13;3;-11;-10;-5;-6;-27;-20;-16;-13;-12;-9;-6;-9;-9;-9;-9;-9;-12.0;23;-13.0;-28;-23.0;25;-20.0;-21;-64;-39;-25;-18.0;-13.0;-7.0;-37.0;-30.0;8;-4;25.0;0;17:00:00;0;GRE;PAR
SPT X COR 2018-05-20;1;2018-05-20;-10.0;-8;29;19.0;-20;-8;-15;-37;-20;-9;-3;-8;2;4;4;9;5;2;1;-1;36;41;-42;20;7;6;2;-3;-3;-3;-4;-5;-5;-32;3;27;14;11;-7;-7;5.0;-1.0;-7;-10;-5;-22;-2;1;-5;8;36;64;-98;-26.0;-21;-20;-16;-20;-47;-31;-21;108;48;29;44;23;2;-12;4;-4;-5;-26;-38;-26.0;-18;-8.0;3;28.0;-33;19.0;13;8;11;35;57.0;39.0;49.0;53.0;39.0;-24;30;30.0;1;17:00:00;0;COR;SPT
SPO X SAN 2018-05-20;0;2018-05-20;10.0;16;41;34.0;24;-15;-2;8;31;41;14;32;32;23;14;9;9;6;6;16;32;12;25;-7;-11;-13;-40;-16;-12;-24;-17;-11;-15;14;-6;3;37;24;17;12;0.0;18.0;3;-38;-23;8;33;32;24;21;34;13;-10;76.0;39;18;4;6;-8;-14;-15;-11;-50;-32;-22;-16;-13;-1;-28;-20;12;-4;-4;-4.0;-5;-12.0;-10;-34.0;-1;-23.0;-21;-15;-14;-11;-11.0;-11.0;-11.0;-6.0;7.0;25;7;-30.0;1;17:00:00;1;SAN;SPO
FLU X CAP 2018-05-20;0;2018-05-20;2.0;9;-5;15.0;8;20;17;34;20;7;-5;2;-6;-9;-9;-10;70;32;-53;-22;-43;-32;2;29;10;-55;-31;-23;-21;-93;-16;-13;-12;6;71;39;-31;-10;-11;-31;-35.0;-23.0;-20;-12;-13;39;52;22;8;39;18;-11;-1;20.0;26;-62;62;-56;-34;-23;19;-33;-25;-23;-25;-42;-29;36;-22;-44;-29;-14;-11;16.0;2;-5.0;-6;-8.0;26;-51.0;-35;26;3;-45;-36.0;-26.0;-22.0;-51.0;-24.0;21;-6;-40.0;2;20:00:00;1;CAP;FLU
INT X CHA 2018-05-21;0;2018-05-21;10.0;-11;-3;8.0;9;7;6;5;39;28;31;6;18;15;-36;-16;-4;7;33;33;38;19;4;10;3;-1;5;-21;-8;-3;-5;-6;77;3;44;26;16;10;6;-6;0.0;5.0;5;12;37;2;27;41;31;20;14;3;-5;-8.0;-15;-35;-5;-27;79;36;21;8;5;-3;5;-1;-1;-1;-1;-1;-1;-3;-5;-6.0;32;9.0;-38;-23.0;-46;-18.0;-18;-12;-7;-11;78.0;40.0;21.0;10.0;6.0;-24;-1;-60.0;3;21:00:00;1;CHA;INT
FLU X CHA 2018-05-26;1;2018-05-26;6.0;-3;-2;-2.0;2;2;1;2;-50;-27;36;8;14;8;3;81;45;33;18;84;42;23;10;11;9;-48;-30;-24;-25;-11;-4;-4;4;9;30;14;5;-4;4;9;20.0;-8.0;-12;-9;-8;9;-7;-81;-49;-31;-20;-44;-18;-4.0;37;14;-17;4;37;17;-15;-6;-5;-53;-74;-45;-29;8;-19;-10;-31;-62;-40;-27.0;-14;37.0;27;23.0;3;-51.0;25;-5;-9;-29;-47.0;-33.0;82.0;38.0;20.0;2;11;-15.0;3;17:00:00;1;CHA;FLU
PAL X SPT 2018-05-26;3;2018-05-26;10.0;30;10;5.0;4;27;14;8;5;3;-18;20;-9;-3;2;-28;-20;-41;-21;-9;28;-23;-29;3;7;8;32;95;59;33;16;5;-6;-13;-8;-8;-1;4;5;-22;-5.0;17.0;-9;-7;-8;-5;22;5;-94;-71;-35;-16;-17;22.0;16;13;23;72;68;46;30;20;15;10;38;25;27;5;18;13;8;-50;-21;-7.0;11;10.0;17;17.0;-35;17.0;17;92;54;31;18.0;20.0;-101.0;-56.0;-28.0;-10;30;50.0;2;20:00:00;-1;SPT;PAL
CAM X FLA 2018-05-26;1;2018-05-26;-8.0;24;21;-16.0;35;44;58;35;22;58;39;-8;23;20;35;20;44;29;16;19;18;75;-3;37;16;4;-24;-11;-40;-31;30;33;19;2;13;7;-21;-10;7;12;;-54.0;-18;-14;-12;27;27;12;29;18;10;34;55;28.0;13;9;17;49;33;66;65;45;34;20;4;1;6;18;3;2;6;-36;-14;-3.0;35;23.0;21;42.0;18;-49.0;32;14;14;17;40.0;27.0;47.0;13.0;13.0;32;27;10.0;0;22:00:00;-1;FLA;CAM
PAR X CAP 2018-05-27;0;2018-05-27;-1.0;-13;-10;-15.0;-20;-24;-14;-13;-7;-4;-2;-1;-4;-4;-5;-6;39;39;19;7;-5;-7;-1;16;6;-10;53;28;63;40;17;-13;-8;-1;-13;-18;-35;-30;-27;-21;40.0;34.0;13;1;14;-5;7;-2;-2;-2;-39;-30;-25;-22.0;-41;-20;-32;-19;-18;-18;-15;29;10;5;2;1;-7;-23;-50;-60;-41;-60;-51;-27.0;-14;-8.0;-2;24.0;-18;12.0;-7;-7;-35;-4;41.0;23.0;14.0;11.0;10.0;-15;8;60.0;0;12:00:00;0;CAP;PAR
BAH X VAS 2018-05-27;0;2018-05-27;-10.0;8;16;-12.0;-2;-2;-7;8;23;15;5;-5;2;-2;-2;-3;-4;8;10;1;1;-25;-13;-18;-36;-23;-16;-10;-3;28;55;61;40;-32;27;22;34;41;22;16;0.0;6.0;8;8;9;-20;9;-7;-7;-10;-2;5;21;25.0;12;4;-17;9;50;29;12;1;-6;8;3;36;16;-4;6;-4;-4;-10;40;14.0;3;21.0;8;-5.0;-1;-1.0;9;7;8;18;14.0;29.0;23.0;14.0;78.0;-7;46;110.0;3;17:00:00;1;VAS;BAH
BOT X VIT 2018-05-27;1;2018-05-27;10.0;20;12;-35.0;-12;-2;-2;-1;-2;4;-6;15;-3;-3;-2;-1;0;0;0;0;10;5;15;2;8;12;13;20;16;12;11;-7;-51;15;-22;-9;6;5;12;86;;80.0;52;29;21;20;5;-1;-3;-5;-3;-2;-1;-1.0;25;22;10;21;-35;-22;-11;-3;4;7;33;29;46;49;56;42;27;18;6;-3.0;-13;-2.0;26;19.0;29;12.0;13;12;10;45;57.0;29.0;-25.0;41.0;20.0;17;6;5.0;1;17:00:00;0;VIT;BOT
INT X COR 2018-05-27;1;2018-05-27;-10.0;42;31;55.0;63;44;24;33;24;19;18;6;9;36;60;35;25;20;44;18;36;21;6;12;10;32;23;14;7;43;22;12;5;12;2;15;6;33;19;19;;22.0;21;15;15;-81;13;12;57;28;50;28;20;11.0;11;2;-43;30;17;14;18;95;49;24;8;3;-9;-20;-6;-3;-2;30;25;18.0;-27;-6.0;-7;-91.0;-14;-51.0;-25;-12;69;51;73.0;66.0;45.0;72.0;53.0;33;54;110.0;2;17:00:00;1;COR;INT
SAN X CRU 2018-05-27;1;2018-05-27;6.0;41;24;11.0;-21;-8;-9;-27;-18;-16;-7;8;8;-5;-4;-5;-5;-29;-13;-6;-2;1;-20;27;-56;-19;-7;-39;-30;-28;-5;3;4;-15;5;8;9;14;13;3;0.0;11.0;3;-9;-32;-6;-25;-12;44;-25;1;7;9;7.0;-11;-1;-7;7;2;10;11;34;48;-33;-4;-5;8;38;8;2;3;-4;42;27.0;-141;-69.0;-37;-14.0;19;-3.0;34;45;66;13;11.0;-32.0;-14.0;39.0;21.0;5;4;55.0;0;17:00:00;-1;CRU;SAN
AME X SPO 2018-05-27;3;2018-05-27;-10.0;-37;-24;78.0;40;28;15;14;4;3;-24;-14;-16;-13;56;23;14;27;14;-4;-29;-15;-17;-4;-5;3;14;2;-2;24;-57;-27;-33;-9;-17;-10;3;4;53;65;-85.0;20.0;-11;-77;-11;21;9;-5;-7;-5;-9;-2;29;-62.0;39;13;31;39;29;-72;-29;-9;-39;-21;-4;14;38;-33;8;8;10;11;-5;18.0;13;4.0;-28;-16.0;8;-7.0;-30;-4;-1;-7;-6.0;-7.0;6.0;11.0;16.0;-67;15;10.0;1;20:00:00;-1;SPO;AME
CEA X GRE 2018-05-27;1;2018-05-27;-10.0;-2;-4;-8.0;-5;7;-2;-2;-1;14;5;-6;1;-5;-6;-9;-10;21;2;-6;-8;-10;-4;-8;-4;36;21;9;-9;-55;-39;-32;-9;-7;-4;1;1;-6;-8;-36;0.0;-14.0;-12;-10;-10;-35;-7;-8;-48;-32;-17;-9;12;8.0;6;25;-26;11;2;-4;2;22;8;-9;-5;-6;-9;-22;-8;-48;-51;-68;-92;-57.0;-30;-41.0;-21;-48.0;-19;31.0;25;-80;-37;-14;31.0;4.0;48.0;29.0;14.0;-10;4;50.0;0;20:00:00;-1;GRE;CEA
SPT X CAM 2018-05-30;2;2018-05-30;-6.0;-3;-5;-4.0;7;-11;-10;-12;41;14;9;-4;-10;-81;-48;-24;-11;-2;-38;-12;-16;27;-1;81;48;25;12;2;-12;-10;7;-3;3;2;-3;-8;-2;94;49;30;-20.0;12.0;2;-6;-7;-47;-91;-60;-41;-28;-14;-6;-1;12.0;13;39;38;17;3;-8;-11;-16;-16;-83;-88;-51;-29;2;-15;-3;1;100;89;48.0;29;-40.0;36;2.0;-54;-5.0;26;12;-5;-13;-19.0;-20.0;-19.0;-18.0;23.0;-26;-2;-45.0;3;20:30:00;1;CAM;SPT
VAS X PAR 2018-05-30;0;2018-05-30;10.0;27;20;20.0;5;9;12;13;59;38;23;-31;14;4;-1;2;2;-2;-1;-1;5;7;-10;14;14;17;14;42;28;27;20;22;5;-1;3;1;35;13;16;38;15.0;-32.0;-21;23;8;5;3;7;2;-2;-3;7;9;-7.0;-1;-2;35;-3;-4;-4;-4;3;-3;-28;-24;-17;-12;25;-8;-5;-4;-9;-57;-36.0;-23;-15.0;-11;3.0;49;68.0;63;32;14;2;37.0;10.0;3.0;-3.0;12.0;34;1;-15.0;1;20:30:00;1;PAR;VAS
VIT X INT 2018-05-30;3;2018-05-30;-5.0;21;-32;-8.0;-2;-1;3;15;10;-29;-8;-7;-4;-2;6;7;-5;1;-44;-24;-48;-24;-15;66;44;46;100;59;27;12;2;-10;-11;-15;-12;-43;-35;-25;-44;-30;35.0;7.0;-8;-9;-12;-15;-13;-9;-12;-8;-11;-67;-45;-32.0;-35;-26;-14;30;-16;-33;-24;-20;-15;-10;-10;-13;-14;-7;-15;-16;-16;-16;-16;-16.0;-12;-14.0;-10;-13.0;-2;-35.0;-28;-24;-22;-15;-14.0;-16.0;-14.0;-33.0;-25.0;36;-19;-170.0;2;20:30:00;-1;INT;VIT
CHA X CEA 2018-05-30;0;2018-05-30;-8.0;26;18;14.0;17;21;12;4;4;25;7;4;40;22;10;29;19;5;-4;1;3;-38;-2;-43;-28;-19;-14;36;19;13;28;48;27;4;78;48;39;89;55;3;85.0;9.0;43;28;14;28;16;15;-34;-11;-1;5;10;-26.0;-10;-2;-21;21;5;12;100;54;25;44;24;6;-42;4;24;-2;-5;-7;-5;-8.0;-9;-14.0;-12;-10.0;-5;71.0;34;17;6;30;3.0;-6.0;-7.0;-10.0;-2.0;-6;5;-5.0;2;22:00:00;1;CEA;CHA
SPO X BOT 2018-05-30;2;2018-05-30;3.0;1;-24;56.0;23;7;-27;19;-82;-42;-21;3;-16;70;35;23;16;18;3;-3;-33;-24;4;-26;79;31;9;3;5;3;2;-3;1;2;-24;-11;-10;-12;-14;-13;75.0;3.0;-28;-21;34;1;5;-52;-32;-24;-22;-14;39;16.0;-30;61;1;25;8;36;19;-25;-13;-7;-11;25;36;1;61;30;13;-6;-7;-5.0;-21;-10.0;-4;-6.0;1;6.0;2;-5;-2;-80;-43.0;-55.0;-34.0;-27.0;-17.0;1;-12;40.0;3;22:00:00;1;BOT;SPO
CRU X PAL 2018-05-30;0;2018-05-30;-43.0;4;1;5.0;38;16;3;-7;-4;9;6;-2;59;40;29;23;14;9;2;31;22;21;7;17;-30;25;5;2;1;2;1;1;-40;9;-23;-9;-1;5;9;5;15.0;-7.0;-3;-3;-3;3;-4;3;-3;-43;-36;-17;-7;4.0;6;8;11;18;13;10;8;7;-23;-29;-15;-1;38;6;55;31;11;5;-2;-3.0;-3;-2.0;-2;4.0;5;-2.0;-2;-6;-11;-10;-9.0;-13.0;-11.0;-5.0;-8.0;4;5;10.0;1;22:45:00;1;PAL;CRU
GRE X FLU 2018-05-30;0;2018-05-30;6.0;9;8;7.0;6;45;27;47;39;29;45;54;25;16;4;32;27;22;53;37;25;22;69;20;17;7;10;71;48;73;49;29;18;45;16;2;12;14;15;48;40.0;3.0;4;30;21;31;15;11;9;41;22;14;9;6.0;-5;-1;22;1;-39;-22;-5;33;25;22;42;48;32;13;19;11;-5;-40;66;55.0;38;39.0;37;23.0;11;17.0;25;-70;-25;-2;8.0;35.0;25.0;13.0;11.0;12;-1;25.0;0;22:45:00;0;FLU;GRE
FLA X BAH 2018-05-31;0;2018-05-31;10.0;55;33;22.0;19;20;41;30;28;14;5;12;-3;-3;-5;-10;8;1;51;-40;-4;45;13;53;27;43;25;11;3;1;5;-6;-1;-19;6;-5;35;60;35;0;75.0;-8.0;-46;-59;-57;-34;-29;-11;5;7;11;11;16;15.0;-35;-35;-18;-15;11;5;4;3;11;5;2;-2;-7;46;-5;-34;-26;-14;-1;7.0;3;-13.0;38;40.0;25;18.0;10;6;-36;-23;-19.0;-12.0;-37.0;-64.0;-100.0;47;-5;-10.0;2;17:00:00;1;BAH;FLA
COR X AME 2018-05-31;0;2018-05-31;10.0;2;2;-3.0;-3;-8;-28;-11;-5;-7;5;50;6;7;9;10;10;11;11;13;54;39;37;31;26;23;18;7;46;29;19;13;15;30;8;8;8;8;13;11;60.0;4.0;6;7;8;-55;78;50;30;23;-24;-17;-11;-68.0;-72;-78;-15;-48;-29;-13;-5;-35;-15;-3;6;-35;-10;-10;7;27;21;11;2;-5.0;-8;-10.0;-11;-11.0;-5;-12.0;-12;-72;-74;-46;-28.0;-13.0;-4.0;24.0;-52.0;4;-14;-30.0;1;19:00:00;1;AME;COR
CAP X SAN 2018-05-31;0;2018-05-31;7.0;8;-49;-34.0;-28;-54;-33;-12;9;2;100;9;62;37;27;20;-16;-2;65;12;2;-6;17;-7;-19;-22;42;12;3;2;19;3;-5;12;-5;-12;-10;-27;-21;-11;-40.0;-9.0;-4;-16;57;9;32;23;5;-34;72;66;-49;-11.0;-11;-22;32;-21;-14;-28;-41;-23;-53;-33;-15;-4;-26;25;-12;-1;51;25;12;8.0;-23;-37.0;-19;-13.0;16;-11.0;-2;77;58;32;16.0;12.0;-3.0;58.0;10.0;11;-2;-55.0;2;22:00:00;1;SAN;CAP
CAM X CHA 2018-06-02;3;2018-06-02;5.0;5;8;9.0;7;9;10;15;10;2;-21;9;-74;-3;27;15;11;12;4;1;6;-30;36;-19;-40;-24;-14;-6;26;90;54;81;52;25;33;17;14;8;8;-2;-35.0;-7.0;-6;8;32;13;29;23;29;2;6;7;9;-5.0;-5;71;4;74;43;24;14;9;-74;-35;-14;-3;66;3;48;33;19;16;10;16.0;45;64.0;49;35.0;31;27.0;20;71;59;41;31.0;50.0;33.0;31.0;25.0;15;52;35.0;3;17:00:00;0;CHA;CAM
INT X SPT 2018-06-02;0;2018-06-02;9.0;30;51;30.0;17;-22;-38;-57;-40;-55;-29;14;-18;-43;-15;11;8;32;19;33;30;24;56;79;46;4;-6;-3;-28;-4;23;21;10;37;4;-4;4;29;19;9;0.0;18.0;2;-15;-2;26;33;-18;2;64;39;28;19;13.0;5;4;12;44;-39;27;25;9;27;24;37;26;21;-8;36;21;15;13;67;35.0;73;40.0;16;11.0;-11;13.0;40;21;10;12;9.0;-13.0;-42.0;-27.0;-19.0;63;-3;5.0;0;17:00:00;0;SPT;INT
VAS X BOT 2018-06-02;2;2018-06-02;8.0;19;20;17.0;19;16;6;8;-21;-33;-12;5;10;6;15;20;18;41;35;26;21;15;3;14;-53;-14;-1;3;2;-78;-41;-22;-10;2;23;18;31;-33;-1;-20;30.0;2.0;3;3;44;-80;29;20;34;100;76;47;31;19.0;11;9;-42;8;8;2;4;-7;4;-51;-47;-20;34;-19;15;21;2;1;-11;-11.0;-12;7.0;7;11.0;28;19.0;18;17;8;3;-2.0;-24.0;-49.0;-28.0;-15.0;13;1;45.0;1;20:00:00;-1;BOT;VAS
PAL X SPO 2018-06-02;1;2018-06-02;10.0;-7;-7;11.0;-9;-11;-11;-2;9;2;-27;11;-10;-1;6;-2;-2;-2;-7;7;7;7;12;7;-97;-47;-25;-17;-56;-56;-59;-31;-25;15;-33;-59;-35;-17;-16;24;20.0;-69.0;-49;41;-35;28;-13;3;8;4;-18;-4;3;98.0;61;42;8;29;26;12;10;9;9;3;7;10;86;-32;100;84;53;39;21;10.0;-7;-7.0;-7;-6.0;-17;-6.0;18;6;-7;24;7.0;-7.0;-7.0;-29.0;-50.0;-2;-39;-105.0;3;22:00:00;1;SPO;PAL
AME X CAP 2018-06-03;1;2018-06-03;3.0;-6;-4;-1.0;-1;-1;11;79;79;19;14;4;33;15;4;2;28;8;-42;-22;-7;26;5;11;-15;-4;18;3;4;1;-3;5;-71;4;45;32;14;11;10;-5;0.0;-5.0;-7;-9;-10;3;-15;-7;-7;22;14;53;-51;-21.0;-19;-7;7;-23;-14;-12;-16;-14;45;27;25;5;-36;-28;-20;-31;-22;-11;-7;7.0;100;58.0;28;10.0;-17;1.0;11;22;9;-25;14.0;25.0;37.0;16.0;18.0;-10;92;5.0;3;17:00:00;1;CAP;AME
BAH X GRE 2018-06-03;2;2018-06-03;10.0;-16;-49;-100.0;-59;-32;-11;38;22;11;5;-7;1;-2;6;8;11;14;21;20;19;45;-2;25;12;5;-27;-7;-6;-7;-7;-6;11;-3;9;36;27;11;6;-5;-55.0;3.0;3;24;8;-4;-6;3;7;-63;-63;-16;36;16.0;16;13;3;8;4;4;-4;5;7;23;18;45;30;-1;16;7;2;1;26;41.0;49;34.0;30;20.0;-6;28.0;13;11;10;4;20.0;11.0;10.0;27.0;17.0;-8;-19;-70.0;0;17:00:00;-1;GRE;BAH
FLA X COR 2018-06-03;0;2018-06-03;9.0;24;15;35.0;53;36;72;67;44;29;23;13;17;-13;3;10;10;11;18;6;13;9;11;2;-49;-62;-47;-32;-19;-8;55;9;-18;10;-6;-43;-56;-34;-11;-44;-5.0;43.0;22;13;7;29;4;-25;-15;-14;-33;-45;-27;-19.0;-14;-9;27;28;16;8;4;1;24;12;11;19;19;21;20;23;19;-12;-7;-31.0;-20;-13.0;-8;44.0;39;9.0;79;86;50;24;8.0;-32.0;-23.0;-16.0;-11.0;27;-8;20.0;1;17:00:00;1;COR;FLA
